"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery"
"156f3512-fdf2-4fac-947c-d7d68343a82f","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 18:05","22.1","22.1° C","100"
"226232bf-6360-4022-a006-5513a945a543","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 17:55","22.1","22.1° C","100"
"ebc8cd42-7302-4ce0-abf0-b702be4e1ea5","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 17:45","22.1","22.1° C","100"
"9ad7db76-3219-403e-996a-d2e326673a00","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 17:35","22.1","22.1° C","100"
"0fda35de-47d8-4873-afbe-dfb4af941807","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 17:25","22.1","22.1° C","100"
"69d5e84c-ed5f-4f67-8a92-01593edd7928","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 17:15","22.1","22.1° C","100"
"ebe60042-8b12-4ee4-962b-8c29820e4dbb","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 17:05","22.1","22.1° C","100"
"7cfc15f7-d482-423f-b3d6-3b89100ed03d","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 16:55","22","22° C","100"
"db6d6543-fac0-4e98-96c8-6e05b8f8602d","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 16:45","21.9","21.9° C","100"
"6b5b73f8-89fa-4098-a16a-9951a8b09484","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 16:35","21.9","21.9° C","100"
"9013e0c5-ae97-4e98-af0a-0116fc36778b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 16:25","21.8","21.8° C","100"
"db23fd76-6fd6-491d-9bf3-06ed62dd686b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 16:15","21.8","21.8° C","100"
"3cba0492-f35e-4307-9337-444eca5a2cad","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 16:05","21.8","21.8° C","100"
"1a1b1c21-a460-4e57-8cc7-e322d8ca902b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 15:55","21.7","21.7° C","100"
"c5c07d33-40f5-423d-b17c-71c6c7b09762","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 15:45","21.6","21.6° C","100"
"adcbbf36-23ef-4fb5-888a-823f2532ec7e","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 15:35","21.5","21.5° C","100"
"5837bb35-2c62-4b1a-8e6a-5f2c10401dcd","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 15:25","21.5","21.5° C","100"
"6f7781bb-0bf8-4427-a78e-c22727f0f07d","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 15:15","21.4","21.4° C","100"
"4ab72828-51fe-42d9-bb98-0e24c07c5269","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 15:05","21.3","21.3° C","100"
"07e73be8-a50a-4c72-ba40-b33b89aa1596","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 14:55","21.3","21.3° C","100"
"c34fe445-934e-486c-ab18-1dd20e7a92ab","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 14:45","21.2","21.2° C","100"
"67f912dc-a75e-43ff-918a-02cb357f743a","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 14:35","21.2","21.2° C","100"
"b07bd21d-beb9-4b8a-92f5-be72828e2d6b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 14:25","21.1","21.1° C","100"
"99a0f927-9bf4-4cd9-b068-139afdedb8da","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 14:15","21","21° C","100"
"ee9e10da-e217-4d52-81ea-173fd2cd8910","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 14:05","20.9","20.9° C","100"
"0dc1d9d4-fc34-4363-b232-d42355739d7e","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 13:55","20.9","20.9° C","100"
"3e769011-b68c-4414-96e7-3bfb72339a42","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 13:45","20.8","20.8° C","100"
"547cb7e8-6a80-405d-bbb6-d6536f34ce69","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 13:35","20.7","20.7° C","100"
"c3c99fe0-e914-4d71-a09b-48240ac10fa5","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 13:25","20.6","20.6° C","100"
"10524518-d1bb-4d9e-9412-d57379f5fdca","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 13:15","20.5","20.5° C","100"
"5574bdfb-7bbe-464d-91bd-1f0cac84acd7","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 13:05","20.4","20.4° C","100"
"b23bdb8c-66a7-4d5f-af3c-5205938d8e2f","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 12:55","20.4","20.4° C","100"
"b936209a-8b74-4a9f-9b42-efee96d1b365","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 12:45","20.3","20.3° C","100"
"ec663f49-1050-435b-bf88-a78f7c23a2d6","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 12:35","20.1","20.1° C","100"
"898014fb-67dc-4feb-823d-f5e55d899e7e","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 12:25","20","20° C","100"
"bf28d572-9488-4c14-b6d6-5e5e74d4d105","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 12:15","20","20° C","100"
"1a096b77-dd71-4329-b9bf-42b0e1c96547","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 12:05","19.9","19.9° C","100"
"f8e07d0c-ce11-41f1-8b7b-48a849111e25","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 11:55","19.8","19.8° C","100"
"98f7c5da-ccf8-4d04-8207-9764aadaf52c","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 11:45","19.7","19.7° C","100"
"b779e8a3-a00f-4095-b379-1b1bc5cc5444","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 11:35","19.6","19.6° C","100"
"27c2890a-3e04-492f-803a-1f6c587d639f","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 11:25","19.5","19.5° C","100"
"8e317001-d035-4c7b-ab01-b09cd78b6cdf","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 11:15","19.5","19.5° C","100"
"af8d760b-7f1a-4a9c-8ef0-a73121e1abb4","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 11:05","19.4","19.4° C","100"
"0f6f9abc-c3a8-4c52-ac65-1cd70d79a2fa","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 10:55","19.3","19.3° C","100"
"7539b856-cebc-436a-8602-0a8f6f9966f0","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 10:45","19.2","19.2° C","100"
